"Hi there, my name is Rai and I'm looking forward to helping you learn English. I'm from southern California and also speak Spanish because my family is from Mexico and Peru; I graduated from UC Berkeley in 2016 and decided to stay in northern California where I live now. My hobbies include cooking, hiking, as well as learning and trying all the food I possibly can.","As a teacher I like to help students with pronunciation and using modern English, something I've helped my family and friends with my whole life given that many of them primarily speak Spanish. I've tutored and volunteered for many years helping students struggling with reading catch up to their class and have learned that patience and encouragement are the keys to accomplishing your learning goals.

I'm more than happy to work with Spanish speakers and explain concepts in Spanish and English.","My lessons will focus on conversation, whether it is a topic you'd like me to choose or one that you prefer. I am more than happy to watch a video or read an article of your choice or provide one to assist you with your learning. I find that focusing on material interesting to the learner is what will keep them engaged as well as make the process more enjoyable.",https://www.italki.com/teacher/6691889/english,5.0,21 LESSONS,11 STUDENTS,21,0,0,5,"[93, 77, 79, 77]","[59, 85, 87, 87]","[16, 6, 2, 4]"
"Hello my name is Lawrence. It's very nice to meet you!!!   I have been teaching English here in the Philippines the last year & an a half, working with students from China & South Korean!   I really love helping people!

I enjoy traveling,art,music and I love meeting different people and learning about their culture's.  I recently traveled to Bangkok,Thailand and loved the culture and the food was outstanding! 

  Last year, I went to Singapore and loved it!  The year prior, I traveled to different places in the United States of America and most notably New York City and beaches throughout Florida. 

I have visited Germany,Italy,France,Spain,Bahamas,Greece,Grenada,Honduras,Panama.","My conversations style of teaching is based on  talking about subjects that matter to you!   I strongly believe in having fun, & staying relaxed!  I love to add humor a lot of the time to keep the student's relaxed. 

  I firmly believe in building up the students belief in their self, so my feedback is always finding the positives to build on! 

 I still get messages from previous student's, because I am easy going, easy to talk to and work hard to say things in a way that helps the student get better at pronunciation and expressing themselves confidently.

 Please think of our teacher/learner experience or relationship this way, when I teach someone i'm on your side to truly help you!","Conversational English or free talk is my strength, I have been personally going to school every week for nearly 20 years to learn better how to speak publicly!

 I love public speaking and can help anyone with any type of public speaking situation whether a manager or CEO, I can help you with how to better connect with people, teach you techniques to get peoples attention and help them understand what is important to you!  

  My other strength is reading English, and teaching how to get more out of your reading & thus speak clearer English !

 Remember, I am always Open to your suggestions or opinions ""during our lessons""!  So please talk openly what you want from me, so I can help you!",https://www.italki.com/teacher/7079550/english,5.0,407 LESSONS,146 STUDENTS,408,51,140,127,"[224, 202, 202, 202]","[56, 95, 106, 106]","[28, 11, 0, 0]"
"Hi! My name is Pierce and I am a 25 year old masters graduate living and working Ho Chi Minh City, Vietnam. I have over 7 years experience teaching ESL and German. I am an avid traveler, foodie and love learning about new cultures and languages (I speak 5).","I love teaching and sharing my language skills with others. As a fellow language learner, I understand what it takes to make sure that I can fully connect with my students. I have taught professionally as a tutor with 5 different agencies, both online and in person.","I really like to focus on conversation and pronunciation, which I find are incredibly important in building English and German fluency. Confidence speaking remains a milestone for many language learners and I have many fun and intuitive approaches to getting students there.",https://www.italki.com/teacher/3999930/english,5.0,3 LESSONS,3 STUDENTS,3,0,0,0,"[272, 272, 272, 272]","[62, 62, 62, 62]","[2, 2, 2, 2]"
"I am an artist and college student living in Florida. I have been teaching English conversationally since 2016, and I have volunteered as a homestay host since then as well. I love art, reading, listening to music and playing video games with my friends. My dream is to become a video game designer. I love learning about all sorts of different people, so please don't hesitate to get in touch! Nice to meet you!

私はフロリダ州に住んでいる画家や大学生です。２０１６から、英語を会話するで教えて、ホームステイホストすることもしています。美術とか、読書とか、音楽に聞くこととか、友達一緒テレビゲームを遊ぶことするが大好きです。私の夢は、テレビゲームの美術を作のです。人々の多様に会えることが大好きから、遠慮しずに連絡してくださいね！はじめまして！","I like to teach through having conversations. I can help with both listening and speaking. I am energetic and relaxed, and I have experience with talking slowly. I can also help with your pronunciation and answering any questions you might have. I can even give you homework if you would like.

私は、会話するで教える方が好きです。聞くのや話すのやも教えます。私のバイブは元気とリラックスで、ゆっくり話することもできます。質問を答えることや、発音を治すこともできます。もう、宿題ほしいなら、私が上げることもできます。","NOTICE: **Tuition will increase on 2/22 EST** If you have a specific question, we can talk about that. If not, we can talk at a pace comfortable for you. If there is something you would like to do or a suggestion you have, we can do that too. My teaching goal is to use natural conversation to help you grow confident with speaking, grammar and vocabulary.

特定な質問があったら、それを喋るのできます。ないし、楽のペイスで話せます。なにか試みたいこともあったら、それをできます。私の教える仕方の中心が自然な会話をすることです。それで、覚えた単語と文法と話す能力を強まります。",https://www.italki.com/teacher/5184951/english,5.0,1284 LESSONS,225 STUDENTS,1284,117,102,133,"[68, 68, 68, 68]","[93, 93, 93, 93]","[49, 49, 49, 49]"
"Polyglot coaching from a teacher who knows how to learn. You can master American pronunciation, grammar, speaking, and exam skills (IELTS, TOEFL, etc). Beginners & advanced speakers welcome. Decades of success learning languages, teaching teenagers & adults. Specializing in phonology (phonetics, rhythm, intonation, etc), fluent grammar in real time conversation, ＆ idiomatic expression mastery.","Thanks for taking the time to visit my profile and discover how you can benefit from my full service language training / polyglot coaching. Would you like a teacher who actually knows how to learn languages — and is doing so successfully? If so, you’re the kind of student I love working with. Now, I’m learning Hebrew and 中文, so I’m always finding and testing new strategies ＆ tactics for my students. I believe in the old saying “make new friends and keep the old….”

Your time is valuable, and the truth is teachers can write whatever they want. When choosing a teacher, the first thing I look at is (total lessons taught ÷ number of students) - 1 (the 1st lesson isn't a returning student).","Beginners ＆ advanced speakers are welcome. 

Feel free to ask me how you can benefit from my expertise in phonology, phonetics, accent acquisition, grammar acquisition for fluency, academic ＆ business writing, and test preparation to MASTER the AMERICAN ACCENT, PRONUNCIATION, IELTS, TOEFL, SAT, ACT etc.

You decide how often we meet — several times a day, once a week, or a single session may be all we need to get you on track. My students say I have an uncanny ability to identify what you need now — to take your language skills to the next level fast.

PLEASE WRITE A BRIEF INTRO BEFORE YOU REQUEST OUR FIRST LESSON.",https://www.italki.com/teacher/1356999/english,4.9,6433 LESSONS,856 STUDENTS,6433,43,78,74,"[197, 170, 170, 170]","[123, 162, 164, 164]","[16, 4, 2, 2]"
"I'm American, but I live in Italy. I have worked as a computer programmer as well as an ESL teacher. I have always enjoyed teaching at all levels. In addition to ESL, I am currently teaching programming at an Italian University.","Hi, I have experience teaching all ages (5-65) and many types of students (beginners, university linguistic majors, businessmen, casual speakers). 
Sono piu' di 30 anni che vivo in Italia, e posso tranquillamente spiegare tutto in italiano.
I can tailor my lessons to exactly what you want. Students of English typically need to understand the fine points of grammar. Businessmen need to know technical terms, as well as social norms for informal situations. Young children need to be engaged and have a sequence of short activities.","I think learning can and should be fun, and I have many games to help you enjoy learning. You can consider taking lessons with a friend; two-person games keep everyone laughing!",https://www.italki.com/teacher/902591/english,5.0,139 LESSONS,55 STUDENTS,139,0,0,77,"[91, 71, 71, 71]","[92, 112, 118, 118]","[20, 6, 0, 0]"
"Hi everyone!  My name is Sophia, and I'm an English language tutor based in NYC.  I was born and raised in the United States, studied English language and literature in college, and upon graduation, went to Taiwan to teach English.  I teach students ranging from grade school to adult, and specialize in business English, grammar, conversation, and TOEFL/IELTS test preparation.

Besides languages (of course:), my interests include design, politics, international affairs, and business.  In my free time like to attend music events, watch discussions and debates, and hang out with friends.  These diverse interests ensure interesting topics to discuss during our lessons, whatever your focus.","As a language learner myself, I understand the challenges of learning a new language.  Memorizing endless grammar rules and vocabulary lists is boring and ineffective! That's why, with me, your lessons will be personalized, with an emphasis on practical application.  I'm engaging and detail-oriented, and can quickly identify your specific challenge areas as we begin to tackle them together.  

Importantly, our lessons will be fun!  How else will you learn a language if you don't look forward to practicing it?;)","My lessons are structured, organized, and engaging.  During our first lesson, we will discuss your goals as we identify areas for improvement.   In subsequent lessons, I will use a variety of methods, including drills, grammar, presentation, and writing exercises to help you hone in on problem areas.  

At the end of each lesson, there will be grammar and vocabulary to review, which will be quizzed during the next lesson.  All this ensures that the curriculum is cohesive and the learning is cumulative.  I believe in hands-on, contextual learning.  From the get-go, I will challenge you to apply the grammar and vocabulary you know by speaking and writing.  You will learn quickly with me!",https://www.italki.com/teacher/3422303/english,5.0,207 LESSONS,36 STUDENTS,207,34,38,75,"[111, 107, 107, 107]","[65, 72, 85, 85]","[20, 17, 4, 4]"
"***Because of the Corona Virus, I am reducing prices for class 25% for the month of April until Jan 1, 2021 to help my students during this difficult time***

***due to the high volume of requests for classes, cancellations will only be accepted 24 hours in advanced.***

--YOU NEED SKYPE FOR MY CLASSES, THIS IS A REQUIREMENT--


STEP 1 - Take a trial lesson!  Find out if we match and receive a free evaluation of your ENGLISH LEVEL (A1 to C2).  

STEP 2 - after you receive your English level, choose your lesson plan (CONVERSATION, GRAMMAR/PRONUNCIATION, or PROFESSIONAL ENGLISH) - I can help you to decide...  

STEP 3 - learn!  
——————————————————————————","--  I became an english teacher about 5 years ago because the demand for english in latin america was so high.  i have become very proficient in teaching through skype, which is my favorite way to teach english.  I have experience teaching large groups of executives as well.   I teach all types of people and ages.  my passion in life is teaching and i especially enjoy learning about other cultures while i do it.

--  he estado enseñando ingles en colombia por 5 años.  estoy muy experto en dar clases por Skype, y es mi manera favorito a enseñar.  tengo experiencia con la gente con zero nivel de ingles, niños, adultos, ejecutivos, etc.","I teach mainly through the Conversation.  grammar and vocabulary are not very important, as we will learn those two through conversation.  I concentrate on Conjugation of Verbs in order to teach you how to have a fluent conversation in english.  all of my students enjoy conversation classes with me because they learn so quick and easy!

enseño por la conversación.  la grammtica y vocabulario lleva con tiempo y con la conversación.  me gusta concentrar en ejemplo mientras que te enseño los conjugaciones del verbos.  en esta manera puedes aprender como conversar con fluidez.  todos mis estudiantes disfrutan clases conmigo porque es fácil y aprenden rápido.",https://www.italki.com/teacher/5596287/english,4.9,4545 LESSONS,1341 STUDENTS,4545,204,294,240,"[78, 14, 0, 0]","[72, 180, 202, 214]","[74, 30, 22, 10]"
"Hello welcome to my page! I'm a professional English instructor with TESOL/TEFL certification and classroom teaching experience in Costa Rica and the Philippines. I love to engage my students in many topics in English, and also bring positive vibes and energy to each lessons! We can study any of the following: interview practice, grammar, vocabulary, reading online articles, conversation, or any special requests! 

I've been a teacher here in italki for a few years now, with over 3,000 classes taught and a high feedback rating. Please feel free to contact me with any questions. I do not give free lessons, but I do have trial classes available. DISCOUNT FOR 10-CLASS PACKAGES, $20 :)",Please note: I only offer teaching sessions to adults 17+ and older! I do not prepare lessons for children. Thank you!,https://www.italki.com/teacher/1735812/english,4.9,3961 LESSONS,943 STUDENTS,3961,80,70,58,"[95, 95, 95, 95]","[52, 52, 52, 52]","[7, 7, 7, 7]"
"Hi! My name is Amber Soule. Currently I'm living abroad in Seville Spain and spending time with my son Caleb as he studies abroad. Soon my fiance and I will travel to S. Korea to reunite with his family and spend time with my daughter Sidney as she will be stationed at Camp Humphrey. I absolutely love to travel and embrace other cultures. My hobbies include golf, skydiving, cooking, learning about history, traveling, and hiking. Join me as I travel the globe.","My experience started at a Catholic School in Baton Rouge, St. Louis King of France. There I worked from 2012-2017 and 2017-2018 Bright Line International School in Phnom Penh Cambodia. I taught Pre-K and Kindergarten.","My lesson plans coordinated with the Cambridge curriculum and IEYC. So much of my planning was thinking outside of the box but my focus was teaching English. Creating an environment where the children felt safe, enjoyed learning, and sparked creativity was an everyday goal. I encouraged, motivated, and listened to create challenges that were obtainable. Everyday I went in not to just to a job but giving back and molding my students. My dedication and passion is effortless. I left everyday with a smile and wanting to give back even more.",https://www.italki.com/teacher/5648041/english,5.0,1539 LESSONS,384 STUDENTS,1539,181,197,197,"[192, 162, 132, 119]","[22, 43, 48, 65]","[52, 33, 9, 5]"
"Hi! My name is Irene (eye-ree-nee).  I am a born-and-raised Southern Californian.  I'm a freelance tutor and writer, with two years of tutoring experience.  My BA is in international relations, and I studied at the American University in Cairo for a semester.  I've also traveled around the countries of Western Europe.   I'm a history nerd and a politics junkie.  I review historical fiction novels for the Historical Novel Society.  And I'm an amateur writer of fantasy fiction.   All of this means I'm a pretty big nerd, in other words.","I have two years of freelance tutoring experience.   I have tutored native English speaking American high (or secondary) school students in English language and literature, history, and government.  I have also worked as a tutor and editor with university students whose levels of English ranged from intermediate to native.

Prior to that I also volunteered for a semester as an academic and test prep tutor to refugee students who were learning English.  

Please note that I do not have much experience teaching children under 10 years old.  There are many tutors and teachers with more specialized experience with those learners.","My basic conversation lesson consists of two parts: conversation practice and error correction.   Conversation practice is mainly based on topics I select or that student wants to cover, either practical or cultural. Conversation can also be based around news articles I select, based on the student's level.  Error correction occurs within the conversation. I emphasize rapid and thorough student mastery of grammar rules in order to allow them to produce their own thoughts with the grammar forms as soon as possible. 

My students describe me as ""patient"".  
NOTE: I *strongly* prefer to use Skype for lessons.  I will only accept lesson requests that provide a valid Skype ID.  Thank you.",https://www.italki.com/teacher/6062668/english,5.0,2068 LESSONS,411 STUDENTS,2068,116,132,131,"[48, 45, 45, 45]","[83, 131, 131, 129]","[51, 6, 6, 8]"
"Hello students,

My name is Ivan.
I am a professional, TEFL/TESOL certified, English teacher.
I have several years of English teaching experience both online and in person.
I've lived in the United States for over 20 years including over 15 years in California.
I was born in Bulgaria.
I have over 20 years of work experience in America including over 18 years of work experience in Corporate America.
I have a Master's degree in Business Administration (MBA) in Information Systems Management and two bachelor degrees in Business Administration and Political Science & International Relations.","I am friendly, responsible and resourceful. I customize my lessons and teaching to match the student's needs and interests. In my teaching I use already available material but also include the everyday most useful language as spoken and used in the United States. So with me you get only relevant, up-to-date language and information.","My lessons are based on the student needs.
I can use my own materials or use the student materials to teach if they provide them to me.
I allow the student to practice as much as possible when we have a session. I teach the practical, everyday English as used in the United States.
I provide a solid grammar foundation that students can use for any purpose in their lives such as for pleasure, business or education. I also teach new vocabulary and answer any student questions about any aspect of the language.",https://www.italki.com/teacher/7037197/english,5.0,155 LESSONS,40 STUDENTS,155,15,35,51,"[133, 111, 113, 111]","[192, 217, 215, 217]","[11, 8, 8, 8]"
"My name is Lawrence!  I'm 21 years old, from the United States.  Language is an art, and I believe that there's something special to learn about every culture and language, including my own: English!  I enjoy teaching others and helping them master the English language.  I'm also learning French, Turkish, and Arabic in my spare time.

Besides language learning, I enjoy traveling and trying new things, which supports my work as an artist.  I am a commercial and editorial photographer.  Keeping a simple life is very important to me, as I believe overcomplication can draw someone's attention away from what's important.  Family and spirituality are essential to my happiness.","I have been teaching English for two years, earning my TESOL certificate so that I could teach English as a second language around the world.  Language learning should be enjoyable, not a burden.  People should focus on establishing connections with various cultures.  At that point, language becomes more than just words and rules.  It becomes a true form of expression.

As a teacher, I like to help my students appreciate language for the art that it is.  We don't just spend time memorizing rules.  We learn why these rules exist, where they come from, and how they affect more things than we realize.  I'm a fun teacher, yet organized.  I'm flexible and always willing to help you!","Personally, I have found that the most teachable thing about a language is grammar.  However, I also specialize in teaching English pronunciation and conversation skills.

Vocabulary is usually something that someone can and does learn on their own, though we will spend time learning the essential, advanced, and colloquial language.  Grammar, on the other hand, typically requires someone who can walk us through how and when to use each concept (like whether you should use the simple past or the present perfect).  Each proficiency level of English comes with new grammar concepts to learn, so you will see that I have dedicated four courses entirely to grammar, based on your current level.",https://www.italki.com/teacher/6876400/english,5.0,218 LESSONS,61 STUDENTS,218,35,39,26,"[172, 172, 172, 172]","[61, 61, 61, 61]","[5, 5, 5, 5]"
"Hello,
  I am Dwane and I love teaching and meeting new people. I have 7+ years experience teaching students from all over the world. I love music, history, traveling, and science. Please message me if you have any requests. I look forward to helping you soon.","I have worked in private language schools and in foreign countries. I have a bachelors degree in English education and a TESOL certificate. My passion is helping other people. I want to see you succeed in your English goals. My lessons are super fun and you will improve so much! 

*  A 1 hour session is 55 minutes of actual teaching time.  I must take a quick break 
   between the  sessions. 
* All cancellations must be made before 24 hours of our lessons start time.
* Please message me first if you have small children so that we can decide if my lessons are    
   appropriate for your child.","I correct your mistakes while you are speaking. I believe this is one of the greatest  benefits of taking a class with a native speaker. Also, I have e-books and materials to share in order to help you reach your English goals. I like to make learning plans with my students and work towards success in every session.

My teaching style also depends very much on the student and their individual  level of English. I belive that speaking without being afraid of making mistakes is critical to improve. I push my students to make a self study plan, for example, everyday watch a short video and try to learn 5 news words. I have many resources and activities to keep us busy in the lesson.",https://www.italki.com/teacher/1976769/english,4.9,6471 LESSONS,2289 STUDENTS,6471,194,152,156,"[29, 16, 16, 16]","[118, 165, 174, 180]","[49, 15, 6, 0]"
"My name is Chloe and I am from the United States. I have a neutral american accent that is easy to understand. My native language is english and I also speak spanish. I am currently studying to become a professional English teacher because I have a passion for language learning and for teaching people. 

Me llamo Chloe y soy de los estados unidos. Mi idioma nativo es el ingles, pero yo tambien hablo espanol. Mi acento en ingles es muy neutral y facil de entender. Estoy actualmente estudiando para convertirme en una profesora profesional de ingles porque me me encanta aprender idiomas y ensenar a otros.","Everyone learns differently, so I will adapt my teaching style to fit your needs and focus on the areas where you need the most help. I can speak a little more slowly and clearly if you’re a beginner, or at a natural pace if you’re more advanced. 

Voy a adaptar mis lecciones a tu nivel y tus preferencias. Vamos a enfocarnos en las cosas que necesitan mas atencion. Si eres principante puedo hablar mas lento y claro o si eres avanzado puedo hablar mas naturalmente.","We will focus on conversation. We can talk about any topic that you want. I will help you with your pronunciation, vocabulary, and grammar. 

Vamos a enfocarnos en la conversacion. Podemos platicar sobre cualquier tema que te gusta. Te ayudare con la pronunciacion, el vocabulario, y la gramatica.",https://www.italki.com/teacher/6422706/english,4.9,220 LESSONS,88 STUDENTS,220,0,83,89,"[107, 118, 120, 120]","[33, 28, 34, 34]","[14, 8, 0, 0]"
"Step into the role of a native speaker! 

Hello, my name is Mariel and I'm an English teacher and actor from New York (currently living in Kyoto, Japan). I studied theatre at university before I moved to Japan to teach English, so I love to utilize acting exercises and techniques while teaching! I also love to sing and I sometimes teach using song lyrics- maybe I can sing something for you if you take a lesson with me. Besides acting and singing, I enjoy writing poetry, blogging, and making YouTube videos. I'd love to talk to you about creative hobbies and ideas!","From 2019 to 2020, I worked as a Native English Teacher for ECC - a popular eikaiwa (英会話) in Japan. I worked with students from ages 3 to 75 (all levels). Prior to teaching in Japan, I volunteered as an ESL conversation partner with students at my university. I also tutored and edited essays for my peers.
Since leaving my full-time job at the end of March, I've been teaching online for children in China and adults in Japan. I am TESOL certified.","I am patient, articulate, and interested in teaching anyone who has a passion for English. I have a standard American accent, but I can speak in a range of American and British dialects as well! I want us to have fun, laugh, and make memories together. My goal is to create a stress-free learning environment! I am here to meet your needs and help you achieve your goals, so my teaching style is a bit different for every student.",https://www.italki.com/teacher/7214058/english,5.0,216 LESSONS,60 STUDENTS,217,0,0,118,"[291, 291, 291, 291]","[10, 10, 10, 10]","[35, 35, 35, 35]"
"I am a native English-speaker from the United States and certified teacher with a master´s degree in Teaching English as a 2nd Language.  I was born in the U.S. and I have lived here most of my life

I have studied and taught languages for more than 30 years. I love teaching and learning languages.
For 24 years, I taught English and Spanish in a public school in the U.S. before I retired in 2018
I enjoyed teaching high school and college but now I teach online.

I like connecting with students from other countries through the internet and sharing my knowledge of the English language and American culture with them.

My preferred communication tool is Google Meet (http://meet.google.com)","I believe learning a new language and discovering a new culture should be FUN. The focus of my conversation classes will be on speaking and conversation. Grammar and vocabulary will be taught through conversation.

Test preparation classes will also focus on conversation but also on the areas of English specific to the test you are preparing for and the class will be made to fit the students needs.","I can teach in both an informal, conversational style or a more formal, academic style depending on the preferences of the student.

I like use a variety of materials like:
-technology-- multimedia and other sources from the internet
-textbooks
-flashcards
-photos
-music
-books
-study guides for TOEFL and IELTS or other tests
Above all, I will add any materials that will make the class more engaging and FUN!",https://www.italki.com/teacher/7073505/english,5.0,181 LESSONS,67 STUDENTS,181,0,0,73,"[122, 114, 114, 114]","[3, 0, 24, 34]","[43, 54, 30, 20]"
"NEW! Target Pronunciation! 
Graduate: FUS, Ohio
+ Native English Speaker from Cleveland, Ohio
+ Small Business Owner with Corporate Experience
+ Pronunciation Expert with 30 years of Pronunciation Study. 
+ Contracted Model and Master Vocal Performance Instructor. 
+ Singer in High Soprano Opera in 8 Languages.
+ Classical Pianist and Instructor. 
+ Active on Social Media for English
+ Child Education Expert 
+ Professional Editor
Interests: Travel, Art, Music, Coffee, Animals, Online Marketing, Intl Business and ANY BEACH :)","English: Taught 7,000+ Classes, 80,000+ Minutes 
Teaching in General for 15 years, 6,200+ Students 
Opera Soprano 8 Languages
Master Level: Pronunciation, Intonation, Accent Reduction and Oral Technique 
*Teacher for UN/ Intl. Embassy Diplomats and Intl. Gov. Officials*
Featured by 4 YouTubers for Outstanding Business English Classes. 
Videos are featured in Turkey/ Taiwan. 
Kind, Patient Teaching Style
Customize Lesson Plans per student
Structured Lessons and Conversation Practice with written and verbal corrections. 
Interview Prep and Presentation Training
Editing for Documents, Contracts, Resumes and Study Assignments
NEW: SING ENGLISH!
Please don't ask for free editing.","My lessons are fun for all ages! 
I focus on Grammar and Pronunciation with Conversation Practice. Structured Lessons:  Vocabulary and Terminology for Professional fields or field of study. I use online links, articles and assign homework when needed. I am a kind but tough teacher and believe that my students succeed because I am honest and helpful. My students are my Number 1 Priority so I customize each lesson for what my students need. I will plan each lesson according to what my students tell me they would like to learn, practice or study. I have many links that I like to access during class and can find any material for any subject to study or focus on. I promise that you will succeed!",https://www.italki.com/teacher/5764208/english,5.0,1796 LESSONS,267 STUDENTS,1797,158,161,153,"[269, 262, 274, 247]","[16, 26, 44, 71]","[51, 48, 18, 18]"
"Hello, my name is Fame and English is my native language
But, English is also YOUR language.

I travel around the world and teach English. I visit many countries and I need to learn their languages. I know it is difficult for people to learn a language.

I also study and work with Artificial Intelligence. I program computers to understand language. I know it is also difficult for a computer to learn a language.

I love languages. Language is a part of culture, so I love cultures. I love to meet people and learn about their stories. 

I hope to meet you soon! 
YOUR DREAM is MY DREAM.
YOUR SUCCESS is MY SUCCESS.","My students are children (as young as 4 years old), teenagers, adults, professionals, and hobbyists. 
My students have different GOALS. I give my students the QUICKEST PATH to SUCCESS.
You will SUCCEED because my lessons are FUN and EFFECTIVE.

I understand how language works. I understand how people think and use language. 
I will use my years of experience in teaching and artificial intelligence programming to EMPOWER you to use English.

My students are VERY IMPORTANT to me. I'm happy to become friends with my students. Sometimes, my students visit my country and sometimes I visit my students in their country.","You will SPEAK ENGLISH with CONFIDENCE and FLUENCY

Many people have English class in school, but they can't speak. WHY? English lessons in school DON'T WORK. 

My lessons WORK! For more than 10 years I have worked with students. They THANK me for giving them HELP to reach their GOALS. 

I will share with you POWERFUL METHODS to learning English. You will have the SKILLS to use English in your life.

My students have DREAMS. Maybe it's a new job or a new country. I give my students the POWER to make their DREAMS come TRUE.",https://www.italki.com/teacher/2876983/english,5.0,577 LESSONS,65 STUDENTS,577,8,28,17,"[175, 158, 158, 158]","[138, 166, 178, 178]","[23, 12, 0, 0]"
"Hello! My name is Jesus and I am from the United States but currently living in Peru with my wife and small cat, Maracuya. I'm 22 years old and currently doing volunteer work in Puerto Maldonado, which is located at the mouth of the Amazon rainforest. I love talking, watching, and playing soccer as well as food.","Language learning is very difficult and sometimes the best way to learn is by simply having a relaxed conversation, learning, correcting mistakes and learning as you go. Growing up with immigrant parents got me used to helping with spontaneous questions and just practicing in a relaxed environment. Mistakes are to be expected and part of the learning process is making errors.","By practicing English by speaking and formulating sentences, you will become more confident in the main usage of the language, speaking. We can talk about your interests, hobbies, world events, local events, and everything else.",https://www.italki.com/teacher/4199214/english,5.0,265 LESSONS,112 STUDENTS,265,0,38,106,"[86, 84, 84, 84]","[110, 136, 139, 138]","[28, 4, 1, 2]"
"Hello!
My name is Regina and I'm originally from San Francisco, California. My native language is of course English and I'm fluent (and always improving) in French. I began learning French in high school and later in college I had the chance to study abroad in the south of  France where I had a very hands-on experience in practicing the language skills I already had in a more day-to-day setting. After my time abroad I returned to California and  received my BA in Comparative and World literature with a focused interest in French Literature and Poetry.
I currently live in the south of France and I really enjoy talking and the chance to exchange experiences through language learning!","As an instructor, I have experience working professionally at an ""ecole maternelle"" or pre-school in San Francisco which was Franco-American, meaning I taught in both English and French with children fluent or who were gaining fluency,as well as French-speaking parents. I've earned credits from the University of Los Angeles in early child education and development, so I am very comfortable working with younger students. I have also given English lessons during my time in France, working with native French speakers in a conversational setting to help the pupils develop recognition and improve pronunciation as well as developing technical language skills for their workplace or university.","My lessons are based around the interests and needs of the students. For example, working with a business student recently, I sectioned off parts of her assigned text which we were able to review in detail and I supplemented the lessons with articles found online relating to American and global businesses. I create slideshows and presentations for the pupils as well so that in between lessons/sessions, they can have something concrete and familiar to return to. Additionally, I find that conversation and listening activities are crucial to the language learning process, and this has been something which helped enormously when I first began learning French.",https://www.italki.com/teacher/6235893/english,5.0,236 LESSONS,31 STUDENTS,236,41,34,28,"[60, 60, 60, 60]","[63, 66, 66, 66]","[3, 0, 0, 0]"
"Hello! I have been tutoring online for more than three years. I really find fulfillment in helping people to improve their English. I have a Tefl certificate and can help you with conversation skills, interview practice, proficiency test preparation and grammar. 


I am patient and very easy to talk to. My students do 90% of the talking in my classes.","I like tutoring English because I know how valuable speaking fluently is. I have been tutoring more than 2 years and have conducted over 2000 classes with almost 200 students. 

I find that because I am easy to talk with and patient, people have improved their speaking abilities.

Students do 90% of the talking in my classes","I make the class fit the needs of each person. I can teach grammar, pronunciation, native phrases as well as business English.

I have a lot of experience with conducting interviews which helps me with training people who are preparing for one.

I also have experience preparing students for the TOEFL, IELTS and TOEIC.",https://www.italki.com/teacher/3205443/english,5.0,2213 LESSONS,243 STUDENTS,2213,21,27,25,"[223, 223, 223, 223]","[2, 2, 2, 2]","[6, 6, 6, 6]"
"Hello, My name is Angel and I'm originally from the state of Texas.
I have a bachelor's degree in art with a concentration in Painting and sculpture. I'm also very interested in language learning and it has become a great hobby that I enjoy so much. Also, the fact that I can help so many people brings me great satisfaction. that is why I'm here so that I can do help others achieve there language learning goals.","I'm very patient and understanding, and we can talk about almost everything. I don't mind curious questions regarding my life, though I do keep it professional. I smile a lot and enjoy a good laugh so I'm sure we will find many things we can talk about.
Also, I am available on different communication platforms, so let me know which one you feel more comfortable with.","I work with whoever and almost any level depending on if I'm familiar with the language you speak. I'll go over different grammar rules with many examples. The best way to learn a language, in my opinion, is to make all the mistakes at the beginning, though it shouldn't be torture either. It'll be a fun and relaxing class.",https://www.italki.com/teacher/1769437/english,4.9,190 LESSONS,86 STUDENTS,190,60,59,45,"[113, 113, 113, 113]","[93, 93, 93, 93]","[4, 4, 4, 4]"
"Hi, my name is Leila. I am from New York in the United States. I am 24 years old. I really enjoy learning languages and I'm currently studying Spanish and Portuguese. I hope to add other languages in the future like Italian, French, Russian and Dutch. Possibly more. Since I am a language learner, I know the difficulties and fears that come with learning a new language and hope to use that knowledge to help you with your English. 

In my free time I enjoy writing, reading, working out, traveling and watching too much Youtube and Netflix.","I have experience teaching English both in person and online. My students have ranged from age 5 to mid 50s. Additionally, the English level of my students have varied from complete beginners to advanced. I've been teaching English now for nearly two years and I'm currently in the process of receiving a certification.","In my classes, we will focus primarily on conversation. I will spend the first class getting to know a bit about you, your goals and your current level in English. We will use outside materials such as speaking prompts, games/activities, videos, music and more. I want my classes to both be informative and fun. If you have any suggestions for things you'd like to include, let me know!",https://www.italki.com/teacher/5653777/english,5.0,146 LESSONS,49 STUDENTS,146,0,9,30,"[70, 59, 77, 62]","[22, 54, 61, 77]","[62, 27, 9, 8]"
,,,https://www.italki.com/teacher/4172557/english,5.0,171 LESSONS,20 STUDENTS,171,3,9,6,"[178, 166, 166, 166]","[14, 28, 28, 30]","[4, 2, 2, 0]"
